# ID, Campaign, Class, Class Probs (DSCUT, EA, EB, GDOR, Noise, OTHPER, RRab), Anomaly Score
205523905,2,    EA,0.036685,0.439746,0.102699,0.020000,0.279747,0.119036,0.002088,0.056338
205523955,2,OTHPER,0.000036,0.001978,0.000199,0.002567,0.088148,0.907071,0.000000,0.041667
205524306,2, Noise,0.000082,0.000190,0.000113,0.000286,0.871361,0.127968,0.000000,0.000000
205524408,2,OTHPER,0.000352,0.005017,0.000406,0.001362,0.466694,0.526170,0.000000,0.000000
205524416,2, Noise,0.000073,0.006578,0.000256,0.005268,0.645064,0.342761,0.000000,0.000000
205524708,2, Noise,0.000013,0.000188,0.000099,0.000146,0.906288,0.093266,0.000000,0.016949
205524749,2, Noise,0.000000,0.000466,0.000048,0.000514,0.710068,0.288904,0.000000,0.010101
205524796,2, Noise,0.000043,0.002130,0.000368,0.001463,0.842017,0.153979,0.000000,0.000000
205525030,2,OTHPER,0.001566,0.000985,0.000729,0.195124,0.020881,0.780662,0.000053,0.016949
205525144,2, Noise,0.000438,0.005443,0.000133,0.003145,0.888209,0.102631,0.000000,0.063830
205525245,2, Noise,0.000409,0.000000,0.000000,0.000000,0.911573,0.088018,0.000000,0.000000
205525316,2, Noise,0.000086,0.000382,0.000000,0.000851,0.576349,0.422204,0.000128,0.003344
205525430,2, Noise,0.000312,0.000626,0.000000,0.000711,0.837609,0.160742,0.000000,0.000000
205525452,2, Noise,0.000091,0.004116,0.000219,0.002667,0.737212,0.255695,0.000000,0.000000
205525936,2,OTHPER,0.001565,0.004797,0.000049,0.044531,0.405571,0.543487,0.000000,0.003344
205526094,2, Noise,0.000000,0.001712,0.000037,0.000000,0.683569,0.314682,0.000000,0.006711
205526439,2, Noise,0.014385,0.032668,0.014740,0.003431,0.773333,0.131045,0.030398,0.016949
205526761,2, Noise,0.000404,0.014009,0.002235,0.013234,0.530776,0.439343,0.000000,0.000000
205527197,2,    EB,0.000680,0.001182,0.970525,0.000000,0.000325,0.023413,0.003876,0.127820
205527264,2,OTHPER,0.002943,0.002812,0.003176,0.007800,0.465685,0.517584,0.000000,0.041667
205527315,2,OTHPER,0.003594,0.040147,0.006986,0.002672,0.461326,0.484736,0.000540,0.041667
205527339,2, Noise,0.000212,0.005055,0.000174,0.005426,0.706924,0.282209,0.000000,0.034483
205527407,2,OTHPER,0.000085,0.003611,0.001061,0.006971,0.147086,0.841187,0.000000,0.006711
205527458,2, Noise,0.000067,0.000052,0.000000,0.000117,0.932546,0.067219,0.000000,0.010101
205527690,2, Noise,0.000000,0.000375,0.000000,0.000045,0.924497,0.075083,0.000000,0.020408
205528725,2,OTHPER,0.003465,0.005263,0.003917,0.048362,0.350117,0.588690,0.000185,0.067616
205528856,2, Noise,0.000000,0.000705,0.000186,0.000382,0.526912,0.471748,0.000067,0.034483
205528879,2, Noise,0.000000,0.000768,0.000176,0.000485,0.783369,0.215202,0.000000,0.056338
205529348,2, Noise,0.001086,0.029751,0.000079,0.016484,0.690949,0.261651,0.000000,0.010101
205529382,2,OTHPER,0.018814,0.031463,0.045600,0.005548,0.269276,0.568146,0.061154,0.023891
205529426,2, Noise,0.000000,0.000180,0.000000,0.000141,0.890979,0.108699,0.000000,0.006711
205530323,2, Noise,0.000162,0.000323,0.000000,0.000217,0.946896,0.052402,0.000000,0.020408
205530950,2, Noise,0.000000,0.000416,0.000086,0.000668,0.882085,0.116745,0.000000,0.016949
205531361,2, Noise,0.001428,0.040363,0.006257,0.010178,0.473787,0.467577,0.000410,0.020408
205531435,2,OTHPER,0.000095,0.023934,0.002009,0.001402,0.040099,0.931904,0.000557,0.060071
205531619,2, Noise,0.000000,0.000000,0.000044,0.000762,0.836408,0.162786,0.000000,0.003344
205531782,2, Noise,0.000000,0.000032,0.000000,0.000000,0.975013,0.024955,0.000000,0.010101
205532044,2, Noise,0.000025,0.000099,0.000000,0.000000,0.808587,0.191233,0.000056,0.034483
205532105,2, Noise,0.000000,0.000067,0.000000,0.000163,0.654593,0.345178,0.000000,0.003344
205532765,2, Noise,0.000482,0.001443,0.000020,0.004786,0.595633,0.397636,0.000000,0.003344
205533239,2, Noise,0.000000,0.000052,0.000000,0.000000,0.938039,0.061851,0.000059,0.010101
205533492,2, Noise,0.000000,0.000000,0.000000,0.000000,0.906215,0.093785,0.000000,0.013514
205533661,2, Noise,0.000042,0.000550,0.000000,0.000502,0.923370,0.075536,0.000000,0.000000
205533966,2, Noise,0.000609,0.002475,0.000221,0.000912,0.909940,0.085709,0.000133,0.003344
205534155,2, Noise,0.000000,0.000136,0.000071,0.000662,0.786394,0.212673,0.000064,0.003344
205534345,2,OTHPER,0.003991,0.005507,0.001659,0.058159,0.120348,0.809953,0.000384,0.010101
205534620,2, Noise,0.000047,0.000149,0.000000,0.000000,0.866514,0.133291,0.000000,0.006711
205535348,2, Noise,0.000000,0.000000,0.000000,0.000000,0.979072,0.020928,0.000000,0.010101
205536126,2,OTHPER,0.000103,0.001287,0.000031,0.014003,0.076890,0.907686,0.000000,0.010101
205536237,2,OTHPER,0.000000,0.000444,0.000000,0.000525,0.236418,0.762613,0.000000,0.027397
205536351,2, Noise,0.000000,0.000000,0.000000,0.000000,0.971505,0.028495,0.000000,0.023891
205536984,2, Noise,0.001590,0.009340,0.000000,0.001528,0.674178,0.313363,0.000000,0.056338
205537196,2, Noise,0.000559,0.008692,0.000131,0.001593,0.776083,0.212942,0.000000,0.020408
205537645,2, Noise,0.000275,0.001967,0.000636,0.002299,0.583556,0.411008,0.000259,0.016949
205538077,2, Noise,0.003787,0.013947,0.000193,0.003193,0.760917,0.217963,0.000000,0.119403
205538404,2, Noise,0.000000,0.000139,0.000000,0.000124,0.859379,0.140358,0.000000,0.006711
205538504,2,OTHPER,0.000000,0.009819,0.001113,0.002813,0.063784,0.919199,0.003272,0.030928
205538580,2, Noise,0.001044,0.021436,0.002391,0.009746,0.561813,0.403439,0.000131,0.010101
205538685,2, Noise,0.000000,0.000000,0.000000,0.000000,0.935268,0.064676,0.000056,0.006711
205538724,2, Noise,0.016162,0.022098,0.004096,0.090075,0.622427,0.245142,0.000000,0.000000
205539898,2, Noise,0.000063,0.000039,0.000086,0.000060,0.775183,0.224569,0.000000,0.023891
205539969,2, Noise,0.000283,0.012069,0.002143,0.002623,0.766008,0.216873,0.000000,0.003344
205540070,2, Noise,0.000052,0.000393,0.000000,0.000000,0.827073,0.172482,0.000000,0.052632
205540127,2,OTHPER,0.000345,0.000746,0.000679,0.018274,0.009910,0.970045,0.000000,0.010101
205540266,2,OTHPER,0.006080,0.003022,0.012422,0.035508,0.009488,0.933010,0.000470,0.052632
205540431,2, Noise,0.000233,0.006818,0.001426,0.012141,0.710178,0.269205,0.000000,0.013514
205540434,2,OTHPER,0.000118,0.006939,0.000405,0.024207,0.026525,0.941756,0.000050,0.006711
205540491,2, Noise,0.000052,0.000000,0.000000,0.000000,0.961332,0.038616,0.000000,0.006711
205540671,2, Noise,0.000013,0.000178,0.000236,0.000264,0.777135,0.222173,0.000000,0.020408
205540975,2, Noise,0.003618,0.024184,0.002302,0.030803,0.690329,0.248763,0.000000,0.010101
205541778,2, Noise,0.000271,0.001529,0.000521,0.000259,0.840091,0.157268,0.000061,0.016949
205542147,2, Noise,0.000000,0.000067,0.000061,0.000447,0.901623,0.097802,0.000000,0.003344
205542570,2, Noise,0.000000,0.000197,0.000000,0.000101,0.698969,0.300733,0.000000,0.013514
205542715,2, Noise,0.000392,0.009055,0.000349,0.010703,0.742223,0.237278,0.000000,0.038062
205542730,2, Noise,0.000219,0.000067,0.000000,0.000230,0.782772,0.216713,0.000000,0.006711
205542934,2, Noise,0.000034,0.006516,0.002289,0.006190,0.591032,0.393940,0.000000,0.003344
205543465,2, Noise,0.000067,0.000982,0.000907,0.001005,0.847557,0.149481,0.000000,0.010101
205543591,2,OTHPER,0.000000,0.003439,0.001983,0.001416,0.005819,0.987343,0.000000,0.010101
205543610,2, Noise,0.000362,0.002569,0.000133,0.001548,0.737430,0.257958,0.000000,0.038062
205543952,2, Noise,0.003746,0.047768,0.003958,0.006242,0.682999,0.254168,0.001119,0.006711
205544057,2, Noise,0.000216,0.003793,0.000562,0.001889,0.670701,0.322597,0.000242,0.013514
205544076,2, Noise,0.005244,0.041166,0.005339,0.006641,0.540698,0.400911,0.000000,0.083032
205544095,2,OTHPER,0.001714,0.053653,0.009126,0.016314,0.324880,0.594203,0.000110,0.016949
205544364,2, Noise,0.000113,0.006495,0.000929,0.008840,0.497985,0.485639,0.000000,0.075269
205544783,2, Noise,0.000000,0.000000,0.000000,0.000034,0.924430,0.075536,0.000000,0.006711
205544872,2, Noise,0.000000,0.000138,0.000000,0.000329,0.955757,0.043776,0.000000,0.006711
205544890,2, Noise,0.000501,0.038925,0.000952,0.016148,0.574122,0.369351,0.000000,0.016949
205545055,2, Noise,0.000000,0.000000,0.000000,0.000095,0.905372,0.094534,0.000000,0.006711
205545485,2, Noise,0.000029,0.001366,0.000316,0.002255,0.828820,0.167213,0.000000,0.086957
205546039,2, Noise,0.000047,0.000472,0.000000,0.000109,0.832499,0.166873,0.000000,0.000000
205546169,2,    EA,0.000115,0.951775,0.005498,0.005000,0.011785,0.025828,0.000000,0.060071
205546447,2, Noise,0.001246,0.110885,0.003510,0.001645,0.703598,0.178812,0.000305,0.038062
205546651,2, Noise,0.000000,0.001256,0.000118,0.002128,0.698992,0.297439,0.000067,0.013514
205546706,2,OTHPER,0.020591,0.057814,0.080885,0.059789,0.017590,0.733555,0.029776,0.282051
205546742,2, Noise,0.000000,0.000000,0.000000,0.000049,0.968809,0.031141,0.000000,0.003344
205547154,2,OTHPER,0.007285,0.003087,0.007965,0.018481,0.386014,0.576975,0.000193,0.200000
205547607,2,OTHPER,0.005800,0.073858,0.008313,0.026559,0.415456,0.469766,0.000248,0.244813
205547653,2, Noise,0.000036,0.000200,0.000000,0.000051,0.856499,0.143214,0.000000,0.030928
205547655,2, Noise,0.002151,0.033476,0.002617,0.008148,0.515694,0.437914,0.000000,0.000000
205547732,2, Noise,0.000651,0.009814,0.001281,0.003434,0.635746,0.348627,0.000447,0.003344
205547815,2, Noise,0.000000,0.003109,0.000000,0.000171,0.941687,0.055033,0.000000,0.006711
205547871,2, Noise,0.003907,0.086932,0.006709,0.031815,0.437941,0.432525,0.000171,0.010101
205548014,2, Noise,0.000000,0.000678,0.000034,0.000126,0.907854,0.091307,0.000000,0.000000
205548184,2, Noise,0.000227,0.006459,0.000000,0.000760,0.746362,0.246192,0.000000,0.038062
205548249,2, Noise,0.013504,0.036305,0.007822,0.019637,0.807127,0.115605,0.000000,0.034483
205549068,2, Noise,0.000067,0.000055,0.000000,0.000000,0.972666,0.027212,0.000000,0.006711
205549119,2, Noise,0.000052,0.001021,0.000225,0.000548,0.684379,0.313725,0.000049,0.079137
205549542,2, Noise,0.011468,0.033195,0.004216,0.025023,0.658721,0.267255,0.000122,0.013514
205549634,2, DSCUT,0.821435,0.014180,0.059832,0.014590,0.009974,0.075972,0.004016,0.067616
205549659,2,OTHPER,0.000000,0.001568,0.000019,0.002345,0.026359,0.969710,0.000000,0.010101
205550411,2, Noise,0.000067,0.000000,0.000048,0.000000,0.982594,0.017291,0.000000,0.006711
205550521,2, Noise,0.000161,0.000054,0.000000,0.000417,0.826237,0.173132,0.000000,0.000000
205550833,2, Noise,0.000905,0.012216,0.005913,0.008083,0.527148,0.445577,0.000159,0.027397
205550860,2, Noise,0.000042,0.001193,0.000000,0.001022,0.911846,0.085897,0.000000,0.003344
205551357,2, Noise,0.000000,0.000027,0.000097,0.000233,0.916577,0.083066,0.000000,0.010101
205551621,2, Noise,0.000000,0.000168,0.000053,0.000049,0.861991,0.137680,0.000059,0.003344
205551758,2, Noise,0.000458,0.014573,0.001131,0.007797,0.541790,0.434186,0.000065,0.003344
205552015,2, Noise,0.000158,0.000362,0.000000,0.000000,0.826886,0.172535,0.000059,0.030928
205552067,2,OTHPER,0.000343,0.002934,0.000785,0.003146,0.133664,0.859082,0.000047,0.041667
205552085,2, Noise,0.000194,0.000281,0.000000,0.000289,0.909626,0.089298,0.000311,0.016949
205552120,2, Noise,0.000000,0.000293,0.000000,0.000057,0.893788,0.105863,0.000000,0.003344
205552485,2, Noise,0.005430,0.003253,0.006026,0.008215,0.509292,0.467659,0.000125,0.048951
205552509,2,    EA,0.025878,0.379474,0.032366,0.114972,0.215503,0.231807,0.000000,0.056338
205553080,2, Noise,0.000267,0.000833,0.000120,0.000294,0.953220,0.045205,0.000062,0.010101
205553604,2, Noise,0.000000,0.001098,0.000037,0.000867,0.523597,0.474401,0.000000,0.003344
205553716,2, Noise,0.000042,0.000218,0.000048,0.000090,0.919586,0.080015,0.000000,0.000000
205554453,2,OTHPER,0.001568,0.056143,0.013657,0.039980,0.106253,0.774598,0.007803,0.020408
205554659,2, Noise,0.005039,0.216746,0.002326,0.029439,0.516493,0.229957,0.000000,0.083032
205554715,2, Noise,0.000989,0.029489,0.001701,0.003990,0.623016,0.340816,0.000000,0.006711
205554809,2,    EA,0.000842,0.977033,0.014366,0.001593,0.001790,0.004375,0.000000,0.224490
205555022,2, Noise,0.000000,0.000067,0.000000,0.000000,0.919292,0.080641,0.000000,0.016949
205555582,2, Noise,0.002066,0.031831,0.004716,0.009157,0.781460,0.170276,0.000494,0.034483
205556010,2,OTHPER,0.014299,0.011941,0.005234,0.138156,0.278198,0.552110,0.000062,0.010101
205556120,2,OTHPER,0.000253,0.001628,0.000636,0.010529,0.030211,0.956743,0.000000,0.027397
205556278,2, Noise,0.000352,0.000510,0.001316,0.003382,0.570542,0.423654,0.000244,0.020408
205556490,2,OTHPER,0.000258,0.017426,0.002682,0.022775,0.391011,0.565847,0.000000,0.000000
205556581,2,    EA,0.006050,0.463297,0.000513,0.016125,0.393087,0.120865,0.000063,0.079137
205556624,2, Noise,0.000042,0.000143,0.000000,0.000048,0.800619,0.199096,0.000052,0.013514
205557358,2, Noise,0.000000,0.002157,0.000000,0.001643,0.611171,0.385029,0.000000,0.003344
205557422,2, Noise,0.000252,0.000882,0.000219,0.000290,0.627561,0.370795,0.000000,0.003344
205557690,2, Noise,0.000304,0.017871,0.004047,0.004485,0.641990,0.331302,0.000000,0.016949
205557744,2,    EB,0.000049,0.003549,0.989754,0.000133,0.000020,0.005809,0.000686,0.209677
205558024,2,  RRab,0.075152,0.039621,0.107396,0.015942,0.008620,0.122997,0.630272,0.119403
205558043,2, Noise,0.004546,0.265218,0.002882,0.005134,0.532400,0.189772,0.000047,0.045296
205558057,2, Noise,0.006171,0.056935,0.000405,0.008312,0.699267,0.228628,0.000282,0.010101
205558283,2,OTHPER,0.000264,0.004180,0.000072,0.055554,0.023555,0.916256,0.000118,0.045296
205559490,2, Noise,0.000000,0.002212,0.000229,0.000553,0.725007,0.271999,0.000000,0.030928
205559994,2, Noise,0.000000,0.000335,0.000000,0.000000,0.943995,0.055671,0.000000,0.006711
205560166,2, Noise,0.000036,0.000343,0.000000,0.000000,0.924312,0.075309,0.000000,0.041667
205560190,2, Noise,0.002200,0.065733,0.017209,0.007105,0.626373,0.269768,0.011612,0.016949
205560599,2, Noise,0.000114,0.002585,0.001156,0.000568,0.690876,0.304642,0.000059,0.034483
205560689,2, Noise,0.000000,0.002842,0.000187,0.000579,0.661946,0.334380,0.000067,0.027397
205561217,2,OTHPER,0.000360,0.000923,0.001170,0.000681,0.424614,0.571645,0.000607,0.056338
205562347,2,OTHPER,0.000000,0.000775,0.000221,0.000133,0.436292,0.562344,0.000234,0.045296
205563450,2, Noise,0.000692,0.007082,0.000194,0.000549,0.774947,0.216537,0.000000,0.003344
205563464,2,    EA,0.006499,0.510242,0.000280,0.019629,0.349482,0.113805,0.000063,0.067616
205563502,2,OTHPER,0.003865,0.002084,0.000101,0.021615,0.365403,0.606931,0.000000,0.013514
205563509,2, Noise,0.001053,0.035632,0.001871,0.008764,0.620793,0.331821,0.000067,0.048951
205564196,2,OTHPER,0.000121,0.003107,0.000058,0.014248,0.221783,0.760683,0.000000,0.003344
205564203,2, Noise,0.000148,0.003886,0.000719,0.002559,0.537168,0.455520,0.000000,0.006711
205564402,2, Noise,0.000112,0.002139,0.000000,0.000931,0.903715,0.093102,0.000000,0.020408
205564487,2, Noise,0.000107,0.000507,0.000306,0.000755,0.535678,0.462323,0.000325,0.045296
205565079,2, DSCUT,0.966152,0.001341,0.003507,0.004193,0.016514,0.008294,0.000000,0.023891
205565549,2,OTHPER,0.000705,0.014886,0.001933,0.000331,0.090833,0.891201,0.000111,0.067616
205566470,2,OTHPER,0.000047,0.000326,0.000099,0.000290,0.470204,0.528968,0.000065,0.030928
205566538,2, Noise,0.000000,0.000649,0.000000,0.000422,0.633732,0.365197,0.000000,0.020408
205566744,2, Noise,0.000150,0.000164,0.000037,0.001539,0.866897,0.131213,0.000000,0.030928
205566965,2, Noise,0.000000,0.000000,0.000000,0.000000,0.964315,0.035685,0.000000,0.010101
205567184,2,OTHPER,0.014663,0.107934,0.000595,0.065638,0.348061,0.463051,0.000057,0.016949
205567400,2, Noise,0.000136,0.007010,0.004085,0.005650,0.553153,0.429967,0.000000,0.006711
205567646,2, Noise,0.003448,0.136625,0.002569,0.022078,0.573755,0.261526,0.000000,0.016949
205567720,2, Noise,0.000924,0.018924,0.002012,0.014661,0.571675,0.391477,0.000326,0.003344
205567951,2, Noise,0.002562,0.009442,0.000664,0.003453,0.657812,0.325884,0.000183,0.003344
205569714,2,OTHPER,0.000237,0.002534,0.000310,0.054787,0.104430,0.837703,0.000000,0.027397
205570201,2, Noise,0.000370,0.007370,0.000285,0.004480,0.685735,0.301458,0.000302,0.023891
205570243,2,OTHPER,0.000000,0.001892,0.000067,0.001831,0.053472,0.942738,0.000000,0.038062
205570768,2, Noise,0.006719,0.188687,0.005847,0.026367,0.507159,0.265221,0.000000,0.027397
205570849,2, Noise,0.000515,0.017773,0.000489,0.011635,0.780473,0.189115,0.000000,0.003344
205571031,2, Noise,0.013246,0.088906,0.023500,0.005065,0.755681,0.104174,0.009428,0.102941
205572565,2, Noise,0.000000,0.000164,0.000000,0.000000,0.811064,0.188772,0.000000,0.000000
205572739,2, Noise,0.003092,0.099196,0.036115,0.053944,0.480258,0.327263,0.000133,0.034483
205573441,2, Noise,0.000900,0.043939,0.003702,0.020873,0.531434,0.399153,0.000000,0.034483
205573654,2, Noise,0.000112,0.013506,0.000469,0.004509,0.500168,0.481236,0.000000,0.030928
205574043,2, Noise,0.000487,0.002482,0.000309,0.000321,0.787450,0.208951,0.000000,0.038062
205574046,2, Noise,0.015670,0.206671,0.011981,0.097995,0.411221,0.256422,0.000038,0.041667
205574307,2, Noise,0.001216,0.009423,0.001392,0.006012,0.705065,0.276826,0.000065,0.079137
205574424,2,OTHPER,0.171773,0.072381,0.201187,0.019386,0.032997,0.378885,0.123391,0.153846
205574485,2, Noise,0.000067,0.002278,0.000399,0.000345,0.543798,0.453003,0.000111,0.013514
205575021,2,OTHPER,0.000726,0.056039,0.014001,0.008555,0.411747,0.508384,0.000547,0.111111
205575105,2, Noise,0.002413,0.019490,0.011343,0.007225,0.607070,0.351767,0.000693,0.067616
205575109,2, Noise,0.000957,0.087920,0.000373,0.006509,0.664196,0.240045,0.000000,0.013514
205575184,2, Noise,0.000058,0.002809,0.000128,0.001409,0.795395,0.200200,0.000000,0.000000
205575246,2, Noise,0.000985,0.096607,0.005165,0.010904,0.608277,0.278061,0.000000,0.000000
205575796,2, Noise,0.000539,0.006891,0.001993,0.001647,0.587210,0.401426,0.000294,0.023891
205575951,2, Noise,0.006149,0.311186,0.005763,0.031774,0.481266,0.163573,0.000288,0.063830
205576099,2,    EA,0.002145,0.429387,0.004579,0.031189,0.365303,0.167397,0.000000,0.090909
205576164,2, Noise,0.000000,0.000019,0.000000,0.000000,0.876275,0.123706,0.000000,0.010101
205576347,2, Noise,0.000067,0.000262,0.000000,0.000372,0.796659,0.202640,0.000000,0.034483
205576496,2, Noise,0.000357,0.001474,0.000381,0.000280,0.848230,0.149278,0.000000,0.010101
205576548,2, Noise,0.000169,0.001819,0.000618,0.002064,0.880848,0.114420,0.000063,0.006711
205576582,2, Noise,0.000256,0.004369,0.000067,0.000334,0.807366,0.187546,0.000062,0.003344
205576887,2, Noise,0.001316,0.016911,0.003607,0.001386,0.808957,0.167455,0.000368,0.023891
205577001,2, Noise,0.001294,0.020865,0.000823,0.010393,0.539290,0.426690,0.000646,0.030928
205577012,2, Noise,0.000000,0.003672,0.001034,0.000273,0.616316,0.378640,0.000064,0.056338
205577137,2,OTHPER,0.000642,0.022599,0.001773,0.027921,0.009111,0.937594,0.000359,0.016949
205577623,2, Noise,0.000140,0.001168,0.000000,0.001143,0.796325,0.201223,0.000000,0.000000
205577864,2,OTHPER,0.000067,0.005237,0.000468,0.028028,0.025599,0.940478,0.000123,0.016949
205578158,2, Noise,0.000711,0.002238,0.000206,0.000320,0.821543,0.174982,0.000000,0.003344
205578704,2, Noise,0.000000,0.000766,0.000167,0.000368,0.791710,0.206988,0.000000,0.010101
205579032,2, Noise,0.001234,0.070312,0.050080,0.006182,0.626577,0.238965,0.006650,0.023891
205579291,2, Noise,0.000000,0.000091,0.000000,0.000000,0.885913,0.113997,0.000000,0.016949
205579923,2,OTHPER,0.002922,0.000313,0.001125,0.038512,0.108739,0.848333,0.000056,0.067616
205580026,2, Noise,0.002357,0.026464,0.009087,0.017009,0.642236,0.302655,0.000192,0.006711
205580403,2, Noise,0.000000,0.000123,0.000000,0.000000,0.921077,0.078800,0.000000,0.016949
205580614,2, Noise,0.000117,0.000106,0.000000,0.000379,0.873522,0.125877,0.000000,0.000000
